_id,school,degree,startDate,endDate,type,inProgress,cv,createdAt,updatedAt,__v,endMonth,endYear,startMonth,startYear,description
688ad3d50fec22c9dc3f963c,Pontificia Universidad Católica del Perú,III Curso de Redacción Jurídica de Contratos,,,Certificate,False,688ad3d50fec22c9dc3f9636,2025-07-31 02:24:21.928,2025-07-31 02:24:21.928,0,,,,,III Curso de Redacción Jurídica de Contratos.
688ad3d50fec22c9dc3f963b,Pontificia Universidad Católica del Perú,X Curso de Actualización de Derecho Laboral,,,Certificate,False,688ad3d50fec22c9dc3f9636,2025-07-31 02:24:21.928,2025-07-31 02:24:21.928,0,,,,,X Curso de Actualización de Derecho Laboral.
688ad3d50fec22c9dc3f963a,Pontificia Universidad Católica del Perú,Curso de Introducción a la Propiedad Intelectual,,,Certificate,False,688ad3d50fec22c9dc3f9636,2025-07-31 02:24:21.928,2025-07-31 02:24:21.928,0,,,,,Curso de Introducción a la Propiedad Intelectual.
688ad3d50fec22c9dc3f9638,Pontificia Universidad Católica del Perú,Derecho,,,Student,True,688ad3d50fec22c9dc3f9636,2025-07-31 02:24:21.928,2025-07-31 02:24:21.928,0,,,,,Estudiante universitario del séptimo ciclo y tercio superior de Derecho.
688ad3d50fec22c9dc3f9640,Pontificia Universidad Católica del Perú,Derecho Penal Básico,,,Certificate,False,688ad3d50fec22c9dc3f9636,2025-07-31 02:24:21.928,2025-07-31 02:24:21.928,0,,,,,Derecho Penal Básico.
688ad3d50fec22c9dc3f9641,Pontificia Universidad Católica del Perú,El control judicial del Parlamento en la experiencia de España y de Perú,,,Certificate,False,688ad3d50fec22c9dc3f9636,2025-07-31 02:24:21.928,2025-07-31 02:24:21.928,0,,,,,El control judicial del Parlamento en la experiencia de España y de Perú.
688ad3d50fec22c9dc3f963f,Pontificia Universidad Católica del Perú,Delitos Económicos en el Derecho Internacional,,,Certificate,False,688ad3d50fec22c9dc3f9636,2025-07-31 02:24:21.928,2025-07-31 02:24:21.928,0,,,,,Delitos Económicos en el Derecho Internacional.
688ad3d50fec22c9dc3f963e,Pontificia Universidad Católica del Perú,Jornadas Nacionales de Derecho Civil,,,Certificate,False,688ad3d50fec22c9dc3f9636,2025-07-31 02:24:21.928,2025-07-31 02:24:21.928,0,,,,,Jornadas Nacionales de Derecho Civil.
688aeaa80fec22c9dc3f974d,Británico,Inglés Avanzado,,,Certificate,False,688aeaa80fec22c9dc3f974a,2025-07-31 04:01:44.664,2025-07-31 04:01:44.664,0,1.0,2025.0,1.0,2023.0,Honores: Puntaje ponderado de 95.
688aeaa80fec22c9dc3f974e,COAR Lima,Bachillerato Internacional,,,Diploma,False,688aeaa80fec22c9dc3f974a,2025-07-31 04:01:44.664,2025-07-31 04:01:44.664,0,12.0,2021.0,3.0,2020.0,Honores: Primer puesto. Logros: Diploma IB: 36/45.
688aeaa80fec22c9dc3f974c,Universidad de Ingeniería y Tecnología (UTEC),Ciencia de la Computación,,,Student,True,688aeaa80fec22c9dc3f974a,2025-07-31 04:01:44.664,2025-07-31 04:01:44.664,0,,,3.0,2022.0,"Estudiante de octavo ciclo de Ciencia de la Computación en UTEC, perteneciente al décimo superior y becado por Patronato BCP."
688aeae70fec22c9dc3f97a8,Institución educativa “República de Bolivia”,Primaria - Secundaria,,,Other,False,688aeae70fec22c9dc3f97a5,2025-07-31 04:02:47.404,2025-07-31 04:40:18.248,0,12.0,2021.0,3.0,2017.0,
688aeae70fec22c9dc3f97a7,Universidad Marcelino Champagnat,Psicología,,,Bachelor,True,688aeae70fec22c9dc3f97a5,2025-07-31 04:02:47.404,2025-07-31 04:40:18.813,0,,2026.0,3.0,2022.0,7mo Semestre
688b7d5b0fec22c9dc3f996d,Universidad Privada del Norte ,Ingeniería industrial ,,,Student,True,688b7b860fec22c9dc3f994b,2025-07-31 14:27:39.766,2025-07-31 14:27:39.766,0,,,3.0,2023.0,
688b8f0c0fec22c9dc3f99ad,SISE,REPARACIÓN DE LINEA BLANCA,,,Diploma,False,6823e4d2a9a28ee00f484764,2025-07-31 15:43:08.408,2025-07-31 15:43:08.408,0,6.0,2025.0,4.0,2025.0,
688b960b0fec22c9dc3f9a72,UNIVERSIDAD JOSÉ FAUSTINO SÁNCHEZ CARRIÓN,Ingeniería Industrial,,,Bachelor,False,688b960a0fec22c9dc3f9a70,2025-07-31 16:12:59.114,2026-04-08 14:54:42.080,0,1.0,2024.0,6.0,2022.0,"Estudiante del 8° ciclo de Ingeniería Industrial con experiencia en atención al cliente, ventas y prácticas en gestión de procesos educativos y administrativos."
688b985b0fec22c9dc3f9b0b,Universidad Nacional de Ingeniería,Curso de AutoCAD Básico,,,Certificate,False,688b985b0fec22c9dc3f9b06,2025-07-31 16:22:51.175,2025-07-31 16:22:51.175,0,,2023.0,,,Curso de AutoCAD Básico - Facultad de Ingeniería y de Sistemas.
688b985b0fec22c9dc3f9b09,Pamer Colegios,Educación Secundaria,,,Other,False,688b985b0fec22c9dc3f9b06,2025-07-31 16:22:51.175,2025-07-31 16:22:51.175,0,,2019.0,,2015.0,Educación Secundaria Completa.
688b985b0fec22c9dc3f9b08,Universidad San Ignacio de Loyola,Ingeniería Industrial,,,Student,True,688b985b0fec22c9dc3f9b06,2025-07-31 16:22:51.175,2025-07-31 16:22:51.175,0,,,,2021.0,Estudiante de Ingeniería Industrial y Comercial en el 9no ciclo.
688b985b0fec22c9dc3f9b0a,Universidad Nacional de Ingeniería,Curso de Microsoft Excel Intermedio,,,Certificate,False,688b985b0fec22c9dc3f9b06,2025-07-31 16:22:51.175,2025-07-31 16:30:16.310,0,,2022.0,,,Curso de Microsoft Excel Intermedio - Facultad de Ingeniería y de Sistemas.
688c1ea60fec22c9dc3f9c51,Antonio Ruiz de Montoya University - Jesuits,"Bachelor in Philosophy, with special diploma in Politics",,,Bachelor,False,688c1ea60fec22c9dc3f9c4e,2025-08-01 01:55:50.850,2025-08-01 01:55:50.850,0,12.0,2024.0,3.0,2020.0,Represented +3500 students.
688c1ea60fec22c9dc3f9c52,De la Inmaculada – Jesuits High School,High School Diploma,,,Other,False,688c1ea60fec22c9dc3f9c4e,2025-08-01 01:55:50.850,2025-08-01 01:55:50.850,0,12.0,2019.0,3.0,2008.0,Distinguished with highest honors: Special Award from the Antiqui Societatis Iesu Alumni.
688c1ea60fec22c9dc3f9c50,Diplomatic Academy of Peru Foundation,"Global Current Affairs, Law, Economy, Diplomacy, History, Geography, etc.",,,Other,False,688c1ea60fec22c9dc3f9c4e,2025-08-01 01:55:50.850,2025-08-01 01:55:50.850,0,2.0,2025.0,8.0,2024.0,
688cf3c131cfb7af211fd608,Colegio Claper,Educación Secundaria,,,Other,False,688cf3c131cfb7af211fd605,2025-08-01 17:05:05.995,2025-08-01 22:21:58.208,0,12.0,2023.0,3.0,2019.0,Educación Secundaria completa.
688cf3c131cfb7af211fd607,Universidad Nacional Agraria La Molina,Ingeniería en Gestión Empresarial,,,,True,688cf3c131cfb7af211fd605,2025-08-01 17:05:05.995,2025-08-02 18:43:41.645,0,,,3.0,2024.0,"Estudiante de tercer ciclo de Ingeniería en Gestión Empresarial con enfoque en marketing, análisis de datos y sostenibilidad."
688d353a31cfb7af211fd6f7,UNIVERSIDAD DE PIURA,Administración de Empresas,,,Bachelor,True,688d353a31cfb7af211fd6f5,2025-08-01 21:44:26.527,2025-08-01 21:44:26.527,0,,2024.0,,2020.0,"Décimo Superior, Beneficiaria de PRONABEC"
688d353a31cfb7af211fd6fa,Asociación Gaucin por Manolo Alcázar,Programa de Futuros Líderes,,,Other,True,688d353a31cfb7af211fd6f5,2025-08-01 21:44:26.527,2025-08-01 21:44:26.527,0,,,10.0,,
688d353a31cfb7af211fd6f8,ASPIRE INSTITUTE,Programa de Liderazgo,,,Certificate,False,688d353a31cfb7af211fd6f5,2025-08-01 21:44:26.527,2025-08-01 21:44:26.527,0,10.0,2022.0,8.0,2022.0,Clases impartidas por profesores de la Universidad de Harvard
688d353a31cfb7af211fd6f9,Universidad de Piura,Bootcamp de emprendimiento,,,Other,False,688d353a31cfb7af211fd6f5,2025-08-01 21:44:26.527,2025-08-01 21:44:26.527,0,12.0,2024.0,,,
688d353a31cfb7af211fd6fb,Universidad de Piura,Semillero de Investigación,,,Other,False,688d353a31cfb7af211fd6f5,2025-08-01 21:44:26.527,2025-08-01 21:44:26.527,0,8.0,2024.0,4.0,,Investigadora junior
688e672d31cfb7af211fd9f7,I.E.P Cristiano Emaús,Secundaria,,,Other,False,688e672d31cfb7af211fd9f4,2025-08-02 19:29:49.264,2025-08-02 19:29:49.264,0,,2016.0,,2012.0,
688e672d31cfb7af211fd9f8,Universidad Nacional José Faustino Sánchez Carrión,Ed. Sec. Ciencias Sociales y Turismo,,,Bachelor,True,688e672d31cfb7af211fd9f4,2025-08-02 19:29:49.264,2025-08-02 19:29:49.264,0,,2025.0,,2019.0,
688e672d31cfb7af211fd9f6,I.E. Luis Felipe Subauste del Río - N° 21009,Primaria,,,Other,False,688e672d31cfb7af211fd9f4,2025-08-02 19:29:49.264,2025-08-02 19:29:49.264,0,,2011.0,,2006.0,
688ef7f131cfb7af211fda60,Universidad del Pacífico,Administración,,,Bachelor,False,688ef7f131cfb7af211fda5e,2025-08-03 05:47:29.748,2025-08-03 05:47:29.748,0,12.0,2022.0,3.0,2016.0,Facultad de Ciencias Empresariales. Sección de Administración
688ef7f131cfb7af211fda61,Colegio Trilce La Molina,Educación primaria y secundaria,,,Other,False,688ef7f131cfb7af211fda5e,2025-08-03 05:47:29.748,2025-08-03 05:47:29.748,0,,2015.0,,2005.0,
688ef7f131cfb7af211fda62,Centro de Idiomas de la Pontificia Universidad Católica del Perú,Inglés avanzado,,,Certificate,False,688ef7f131cfb7af211fda5e,2025-08-03 05:47:29.748,2025-08-03 05:47:29.748,0,,,,,Communication Level: Advanced 8
688ff3a031cfb7af211fdb2f,Conecta Empleo,Curso “Microsoft Office Intermedio”,,,Certificate,False,688ff3a031cfb7af211fdb29,2025-08-03 23:41:20.349,2025-08-03 23:41:20.349,0,,,,,
688ff3a031cfb7af211fdb2c,Zegel Virtual,Curso “Lean Supply Chain”,,,Certificate,False,688ff3a031cfb7af211fdb29,2025-08-03 23:41:20.349,2025-08-03 23:41:20.349,0,,,,,
688ff3a031cfb7af211fdb2e,Cámara de Comercio Exterior,Curso “Excel Avanzado”,,,Certificate,False,688ff3a031cfb7af211fdb29,2025-08-03 23:41:20.349,2025-08-03 23:41:20.349,0,,,,,
688ff3a031cfb7af211fdb30,WeTalk UPC,Curso “Inglés Intermedio”,,,Certificate,False,688ff3a031cfb7af211fdb29,2025-08-03 23:41:20.349,2025-08-03 23:41:20.349,0,,,,,
688ff3a031cfb7af211fdb2d,Datux,Curso “Power BI”,,,Certificate,False,688ff3a031cfb7af211fdb29,2025-08-03 23:41:20.349,2025-08-03 23:41:20.349,0,,,,,
688ff3a031cfb7af211fdb2b,Universidad Privada del Norte,Ingeniería Industrial,,,Student,True,688ff3a031cfb7af211fdb29,2025-08-03 23:41:20.349,2025-08-03 23:41:20.349,0,,,,,9no ciclo
688ff3a031cfb7af211fdb31,Udemy,Curso “Bizagi”,,,Certificate,False,688ff3a031cfb7af211fdb29,2025-08-03 23:41:20.349,2025-08-03 23:41:20.349,0,,,,,
688ff3a031cfb7af211fdb32,WE Educación Ejecutiva,Curso “SAP MM”,,,Certificate,False,688ff3a031cfb7af211fdb29,2025-08-03 23:41:20.349,2025-08-03 23:41:20.349,0,,,,,
6890330331cfb7af211fdbb1,Universidad Católica San Pablo (UCSP),Ingenieria Civil,,,Student,True,6890321131cfb7af211fdb9c,2025-08-04 04:11:47.145,2026-02-24 20:44:10.214,0,,,3.0,2022.0,
689045df31cfb7af211fdc38,Universidad Privada del Norte,Derecho ,,,Student,True,6890289431cfb7af211fdb7b,2025-08-04 05:32:15.685,2025-08-04 05:32:15.685,0,,,3.0,2024.0,
6894a8b32ff0c11e9817ead6,Universidad ESAN,Bachiller en Administración y Finanzas,,,Bachelor,True,6894a8b32ff0c11e9817ead4,2025-08-07 13:22:59.779,2025-08-07 13:22:59.779,0,,,3.0,2020.0,"Cursando el noveno ciclo, perteneciente al tercio superior."
6894e64e2ff0c11e9817eb9b,DHUO LATAM,Customer Experience Sales Training,,,Other,False,6894e64e2ff0c11e9817eb96,2025-08-07 17:45:50.119,2025-08-07 17:45:50.119,0,,,,2024.0,Capacitación en Customer Experience y ventas.
6894e64e2ff0c11e9817eb99,Centro de Idiomas UNT,Inglés - Nivel avanzado,,,Other,False,6894e64e2ff0c11e9817eb96,2025-08-07 17:45:50.119,2025-08-07 17:45:50.119,0,,2021.0,,2018.0,Curso de Inglés - Nivel avanzado.
6894e64e2ff0c11e9817eb9a,DATUX,Excel - Nivel Avanzado,,,Other,False,6894e64e2ff0c11e9817eb96,2025-08-07 17:45:50.119,2025-08-07 17:45:50.119,0,,,,2024.0,Curso de Excel - Nivel Avanzado.
6894e64e2ff0c11e9817eb98,Universidad Nacional de Trujillo,Bachiller en Ingeniería Industrial,,,Bachelor,True,6894e64e2ff0c11e9817eb96,2025-08-07 17:45:50.119,2025-08-07 17:45:50.119,0,,2024.0,,2019.0,"Bachiller de Ingeniería Industrial en la Universidad Nacional de Trujillo, me destaco por mi habilidad para adaptarme a diversos entornos y por mi compromiso en aportar siempre lo mejor de mí."
689566a42ff0c11e9817ed5c,TECSUP,Inventor Professional,,,Certificate,False,689566a32ff0c11e9817ed55,2025-08-08 02:53:24.916,2025-08-08 02:53:24.916,0,,,,2024.0,Nivel medio en Inventor Professional.
689566a42ff0c11e9817ed5b,TECSUP,Fusion 360,,,Certificate,False,689566a32ff0c11e9817ed55,2025-08-08 02:53:24.916,2025-08-08 02:53:24.916,0,,,,2024.0,Nivel medio en Fusion 360.
689566a42ff0c11e9817ed5e,TECSUP,3ds Max,,,Certificate,False,689566a32ff0c11e9817ed55,2025-08-08 02:53:24.916,2025-08-08 02:53:24.916,0,,,,2024.0,Nivel básico en 3ds Max.
689566a42ff0c11e9817ed60,TECSUP,Da Vinci Resolve,,,Certificate,False,689566a32ff0c11e9817ed55,2025-08-08 02:53:24.916,2025-08-08 02:53:24.916,0,,,,2024.0,Nivel básico en Da Vinci Resolve.
689566a42ff0c11e9817ed5f,TECSUP,Ultimaker Cura,,,Certificate,False,689566a32ff0c11e9817ed55,2025-08-08 02:53:24.916,2025-08-08 02:53:24.916,0,,,,2024.0,Nivel básico en Ultimaker Cura.
689566a42ff0c11e9817ed57,Instituto de Educación Superior Tecnológico - TECSUP,Diseño Industrial,,,Student,True,689566a32ff0c11e9817ed55,2025-08-08 02:53:24.916,2025-08-08 02:53:24.916,0,,,,2023.0,"Estudiante de 5to ciclo de Diseño Industrial en TECSUP. Con capacidad de liderazgo, escucha activa y adaptabilidad. Con gran interés en la experiencia de usuario, el diseño de productos y el diseño de prótesis biomecánicas."
689566a42ff0c11e9817ed5a,TECSUP,Photoshop,,,Certificate,False,689566a32ff0c11e9817ed55,2025-08-08 02:53:24.916,2025-08-08 02:53:24.916,0,,,,2023.0,Nivel básico en Photoshop.
689566a42ff0c11e9817ed5d,TECSUP,AutoCAD,,,Certificate,False,689566a32ff0c11e9817ed55,2025-08-08 02:53:24.916,2025-08-08 02:53:24.916,0,,,,2024.0,Nivel medio en AutoCAD.
689566a42ff0c11e9817ed58,CONVERSA,Inglés,,,Certificate,True,689566a32ff0c11e9817ed55,2025-08-08 02:53:24.916,2025-08-08 02:53:24.916,0,,,,,Nivel básico de inglés.
689566a42ff0c11e9817ed59,TECSUP,Illustrator,,,Certificate,False,689566a32ff0c11e9817ed55,2025-08-08 02:53:24.916,2025-08-08 02:53:24.916,0,,,,2023.0,Nivel básico en Illustrator.
689b7c6077f1ba86edd5f28f,Universidad Nacional de Jaén,Ingeniería Forestal y Ambiental,,,Bachelor,False,689b79db77f1ba86edd5f270,2025-08-12 17:39:44.622,2025-08-12 17:39:44.622,0,12.0,2023.0,6.0,2017.0,
689b81ee77f1ba86edd5f2eb,Universidad Nacional Agraria La Molina,Especialización en Gerencia de Producción ,,,Other,True,67b78f03ae69bca471707157,2025-08-12 18:03:26.141,2025-08-13 00:22:09.082,0,,,8.0,2025.0,
689c104b77f1ba86edd5f4b4,TECNOLOGICO DE MONTERREY,Programa Especializado en Diseño Instruccional: Aprendizaje activo y Pedagogía Digital,,,Certificate,False,689c104b77f1ba86edd5f4ae,2025-08-13 04:10:51.765,2025-08-13 04:10:51.765,0,,2025.0,,,
689c104b77f1ba86edd5f4b2,UNIVERSIDAD INCA GARCILASO DE LA VEGA,Bachiller en Derecho y Ciencias Políticas,,,Bachelor,False,689c104b77f1ba86edd5f4ae,2025-08-13 04:10:51.765,2025-08-13 04:10:51.765,0,,2021.0,,,
689c104b77f1ba86edd5f4b3,UNIVERSIDAD NACIONAL ENRIQUE GUZMAN VALLE,Estudios de Pregrado de VII ciclo en Educación con especialidad en Inglés-Francés,,,Bachelor,True,689c104b77f1ba86edd5f4ae,2025-08-13 04:10:51.765,2025-08-13 04:10:51.765,0,,2024.0,,,
689c104b77f1ba86edd5f4b5,BANCO INTERAMERICANO DE DESARROLLO,Programa de especialización en Métodos de Educación Efectiva,,,Certificate,False,689c104b77f1ba86edd5f4ae,2025-08-13 04:10:51.765,2025-08-13 04:10:51.765,0,,2025.0,,,
689c104b77f1ba86edd5f4b8,PERUEDUCA,Curso: Implementando la Inclusión en Instituciones Educativas,,,Certificate,False,689c104b77f1ba86edd5f4ae,2025-08-13 04:10:51.768,2025-08-13 04:10:51.768,0,,2022.0,,,
689c104b77f1ba86edd5f4b9,PERUEDUCA,Curso: Herramientas Multiplataforma de Google,,,Certificate,False,689c104b77f1ba86edd5f4ae,2025-08-13 04:10:51.768,2025-08-13 04:10:51.768,0,,2022.0,,,
689c104b77f1ba86edd5f4ba,UNIVERSIDAD RICARDO PALMA,XXVII Programa de Especialización del Agente Inmobiliario,,,Certificate,False,689c104b77f1ba86edd5f4ae,2025-08-13 04:10:51.768,2025-08-13 04:10:51.768,0,,2016.0,,,
689c104b77f1ba86edd5f4bb,ESCUELA NACIONAL DE LA ADMINISTRACIÓN PÚBLICA,CURSO: De la Clase Presencial a la enseñanza Remota,,,Certificate,False,689c104b77f1ba86edd5f4ae,2025-08-13 04:10:51.768,2025-08-13 04:10:51.768,0,,2021.0,,,
689c104b77f1ba86edd5f4bc,ESCUELA NACIONAL DE LA ADMINISTRACIÓN PÚBLICA,CURSO: Comunicación de Evidencias de Monitoreo y Evaluación,,,Certificate,False,689c104b77f1ba86edd5f4ae,2025-08-13 04:10:51.768,2025-08-13 04:10:51.768,0,,2021.0,,,
689c104b77f1ba86edd5f4bd,ESCUELA NACIONAL DE LA ADMINISTRACIÓN PÚBLICA,CURSO: Gestión Pública con Enfoque Intercultural,,,Certificate,False,689c104b77f1ba86edd5f4ae,2025-08-13 04:10:51.768,2025-08-13 04:10:51.768,0,,2020.0,,,
689c104b77f1ba86edd5f4be,MINISTERIO DE DESARROLLO E INCLUSIÓN SOCIAL,CURSO: Gestión Pública con Énfasis en Desarrollo Infantil Temprano,,,Certificate,False,689c104b77f1ba86edd5f4ae,2025-08-13 04:10:51.768,2025-08-13 04:10:51.768,0,,2020.0,,,
689c104b77f1ba86edd5f4bf,OEA - Konrad Adenauer,"CURSO: Gobernanza, Innovación y Liderazgo del siglo XXI",,,Certificate,False,689c104b77f1ba86edd5f4ae,2025-08-13 04:10:51.768,2025-08-13 04:10:51.768,0,,2019.0,,,
689c104b77f1ba86edd5f4c0,ESCUELA NACIONAL DE POLÍTICAS PÚBLICAS,Diploma de Especialización en Gestión Pública,,,Diploma,False,689c104b77f1ba86edd5f4ae,2025-08-13 04:10:51.768,2025-08-13 04:10:51.768,0,,2018.0,,,
689c104b77f1ba86edd5f4c1,ICPNA,Egresada del Programa de Inglés,,,Certificate,False,689c104b77f1ba86edd5f4ae,2025-08-13 04:10:51.768,2025-08-13 04:10:51.768,0,,2022.0,,,
689c104b77f1ba86edd5f4c2,ALIANZA FRANCESA,Estudiante de Francés,,,Student,True,689c104b77f1ba86edd5f4ae,2025-08-13 04:10:51.769,2025-08-13 04:10:51.769,0,,2024.0,,,
689c104b77f1ba86edd5f4b7,FUNDACIÓN TELEFONICA,Curso: Gestión para directores de Instituciones Educativas,,,Certificate,False,689c104b77f1ba86edd5f4ae,2025-08-13 04:10:51.768,2025-08-13 04:10:51.768,0,,2023.0,,,
689c104b77f1ba86edd5f4b6,UNIVERSIDAD AUTONOMA DE MÉXICO,Curso: Evaluación del y para el aprendizaje en educación universitaria,,,Certificate,False,689c104b77f1ba86edd5f4ae,2025-08-13 04:10:51.768,2025-08-13 04:10:51.768,0,,2025.0,,,
689c2c2377f1ba86edd5f5e1,UNIVERSIDAD INCA GARCILASO DE LA VEGA,Bachiller en Derecho y Ciencias Políticas,,,Bachelor,False,689c265777f1ba86edd5f55a,2025-08-13 06:09:39.922,2025-08-13 06:09:39.922,0,12.0,2021.0,1.0,2017.0,
689c2c2477f1ba86edd5f5e4,UNIVERSIDAD NACIONAL ENRIQUE GUZMAN VALLE, VII ciclo en Educación con especialidad en Inglés-Francés,,,Student,True,689c265777f1ba86edd5f55a,2025-08-13 06:09:40.020,2025-08-13 06:09:40.020,0,,,1.0,2021.0,
689c3e9177f1ba86edd5f6f3,Universidad Nacional Mayor de San Marcos,Ingeniería Industrial,,,Student,True,689c3e9177f1ba86edd5f6ef,2025-08-13 07:28:17.766,2025-08-13 08:04:16.102,0,,2025.0,3.0,2024.0,Estudiante de Ingeniería Industrial Primer Puesto
689cca9577f1ba86edd5fa20,Instituto Peruano de Publicidad,Comunicación Audio Visual,,,Student,False,689cbd0277f1ba86edd5f924,2025-08-13 17:25:41.372,2025-08-13 17:25:41.372,0,6.0,2023.0,3.0,2021.0,
689cca9577f1ba86edd5fa22,Universidad Peruana de Ciencias Aplicadas,Comunicación y Publicidad,,,Student,True,689cbd0277f1ba86edd5f924,2025-08-13 17:25:41.383,2025-08-13 17:25:41.383,0,,,7.0,2023.0,
689d49c277f1ba86edd5fb64,Universidad Peruana de Ciencias Aplicadas - UPC,Administración y Ciencia de Datos,,,Student,True,689d49c277f1ba86edd5fb5f,2025-08-14 02:28:18.955,2025-08-15 23:28:06.802,0,12.0,2029.0,3.0,2025.0,
689d49c277f1ba86edd5fb66,LinkedIn Learning,Marketing Digital,,,Certificate,False,689d49c277f1ba86edd5fb5f,2025-08-14 02:28:18.956,2025-08-15 23:28:06.845,0,2.0,2025.0,2.0,2025.0,
689d49c277f1ba86edd5fb67,ESCUELA CERTUS,Excel Avanzado,,,Certificate,False,689d49c277f1ba86edd5fb5f,2025-08-14 02:28:18.956,2025-08-15 23:28:06.786,0,3.0,2025.0,10.0,2024.0,
689d49c277f1ba86edd5fb68,ESCUELA CERTUS,Cajero Financiero y Comercial,,,Certificate,False,689d49c277f1ba86edd5fb5f,2025-08-14 02:28:18.956,2025-08-15 23:28:07.028,0,3.0,2025.0,10.0,2024.0,
689d49c277f1ba86edd5fb63,Instituto ISIL,Marketing,,,Student,False,689d49c277f1ba86edd5fb5f,2025-08-14 02:28:18.955,2025-08-15 23:28:06.830,0,12.0,2024.0,1.0,2022.0,"Egresada, Perteneciente al quinto superior."
689d49c277f1ba86edd5fb69,CISCO,Introducción a Data Science,,,Certificate,False,689d49c277f1ba86edd5fb5f,2025-08-14 02:28:18.956,2025-08-15 23:28:07.010,0,6.0,2025.0,5.0,2025.0,
689d613377f1ba86edd5fc40,Universidad Tecnológica del Perú,Ingeniería Industrial,,,Student,True,689d613277f1ba86edd5fc3c,2025-08-14 04:08:19.166,2025-08-14 04:08:19.166,0,3.0,2025.0,1.0,2023.0,"Estudiante del 5to ciclo de la carrera de Ingeniería Industrial, perteneciente al tercio superior."
689e76ed77f1ba86edd60070,Universidad de Lima,Ingeniería Industrial,,,Bachelor,False,689e76ec77f1ba86edd6006c,2025-08-14 23:53:17.167,2025-08-14 23:53:17.167,0,,2025.0,,2021.0,"Egresado con promedio destacado, quinto superior."
689e76ed77f1ba86edd60071,Universidad de Málaga,Intercambio Internacional,,,Other,False,689e76ec77f1ba86edd6006c,2025-08-14 23:53:17.167,2025-08-14 23:53:17.167,0,2.0,2024.0,9.0,2023.0,Facultades de Ingeniería Industrial y Ciencias Empresariales.
689e76ed77f1ba86edd60073,"Centro de Idiomas, Universidad de Lima",Inglés,,,Certificate,False,689e76ec77f1ba86edd6006c,2025-08-14 23:53:17.167,2025-08-14 23:53:17.167,0,,,,,Intermedio (B2).
689e76ed77f1ba86edd60072,"Universidad Autónoma de Monterrey, Tec de Monterrey, Universidad de Monterrey",Viaje Académico,,,Other,True,689e76ec77f1ba86edd6006c,2025-08-14 23:53:17.167,2025-08-14 23:53:17.167,0,,,3.0,2025.0,Industria 4.0.
689e76ed77f1ba86edd60074,Centro de Idiomas Pacífico,Alemán,,,Certificate,False,689e76ec77f1ba86edd6006c,2025-08-14 23:53:17.167,2025-08-14 23:53:17.167,0,,,,,Básico (A1).
689e76ed77f1ba86edd60075,"Dante Blonte, CFO Repsol Perú",Conferencia,,,Certificate,False,689e76ec77f1ba86edd6006c,2025-08-14 23:53:17.167,2025-08-14 23:53:17.167,0,,,,,Gestión en la Dirección Financiera en el Sector Energético.
689e76ed77f1ba86edd60077,Congreso Internacional de Ingeniería Industrial,Congreso,,,Other,False,689e76ec77f1ba86edd6006c,2025-08-14 23:53:17.167,2025-08-14 23:53:17.167,0,,,,,Transformación Digital (2024).
689e76ed77f1ba86edd60076,"Antonio Risso, Managing Director, Credicorp Capital",Charla,,,Certificate,False,689e76ec77f1ba86edd6006c,2025-08-14 23:53:17.167,2025-08-14 23:53:17.167,0,,,,,Wealth Management en la banca de inversión.
689e76ed77f1ba86edd60078,Power BI,Curso,,,Certificate,False,689e76ec77f1ba86edd6006c,2025-08-14 23:53:17.167,2025-08-14 23:53:17.167,0,,,,,Visualización de Datos para la Toma de Decisiones – Power BI y dashboards interactivos (2024).
689e773d77f1ba86edd600d3,Universidad San Ignacio de Loyola,Mención en Negocios,,,Student,True,689e773d77f1ba86edd600ce,2025-08-14 23:54:37.608,2025-08-14 23:54:37.608,0,,,,2025.0,
689e773d77f1ba86edd600d2,Universidad San Ignacio de Loyola,Ingeniería mecatrónica,,,Student,True,689e773d77f1ba86edd600ce,2025-08-14 23:54:37.608,2025-08-14 23:54:37.608,0,,,,2022.0,Estudiante de 8° ciclo
689e773d77f1ba86edd600d4,Colegios de Alto Rendimiento (COAR CUSCO),Secundaria,,,Other,False,689e773d77f1ba86edd600ce,2025-08-14 23:54:37.608,2025-08-14 23:54:37.608,0,,2021.0,,2019.0,"Quinto superior, Bachillerato Internacional (IB)"
689e788677f1ba86edd6019b,CTIC UNI,Cloud Computing: AWS - AZURE - GOOGLE CLOUD,,,Certificate,False,689e788577f1ba86edd60191,2025-08-15 00:00:06.147,2025-08-15 00:00:06.147,0,,,,2025.0,
689e788677f1ba86edd6019c,CTIC UNI,Gestión por proceso,,,Certificate,False,689e788577f1ba86edd60191,2025-08-15 00:00:06.147,2025-08-15 00:00:06.147,0,,,,2025.0,
689e788677f1ba86edd6019a,CTIC UNI,Exploración de datos,,,Certificate,False,689e788577f1ba86edd60191,2025-08-15 00:00:06.147,2025-08-15 00:00:06.147,0,,,,2025.0,
689e788677f1ba86edd60198,UNMSM,"Power BI, Excel Avanzado",,,Certificate,False,689e788577f1ba86edd60191,2025-08-15 00:00:06.147,2025-08-15 00:00:06.147,0,,,,2025.0,
689e788677f1ba86edd60199,CTIC UNI,Excel BI,,,Certificate,False,689e788577f1ba86edd60191,2025-08-15 00:00:06.147,2025-08-15 00:00:06.147,0,,,,2025.0,
